,Amplitude,Phase_circle,Phase,Decay_rate,Period,Rhythmicity
TRINITY_DN63612_c0_g1_i1.1,132.576072,108.6399142,3.046672781,1.001295905,10.09575725,rhythmic
TRINITY_DN48964_c0_g1_i3.1,0.208553627,109.8483301,3.621623286,0.843314679,11.86895042,rhythmic
TRINITY_DN8687_c0_g1_i1.1,367.7903525,149.9308207,4.392382423,1.213451543,10.54658185,nonrhythmic
TRINITY_DN40156_c0_g1_i1.1,0.363973732,55.10197076,1.864702218,0.918904202,12.18273665,rhythmic
TRINITY_DN3197_c1_g1_i5.1,74.56916931,260.5579633,7.344214233,0.232071634,10.14713613,nonrhythmic
TRINITY_DN1469_c4_g1_i1.1,2.712946029,311.5826936,8.548201061,0.573576601,9.876518963,nonrhythmic
TRINITY_DN72721_c0_g1_i12.1,0.039432287,120.8490568,3.541202647,1.002532428,10.548969,rhythmic
TRINITY_DN2567_c4_g1_i19.1,5.904136548,309.0351129,8.565475631,0.916879266,9.978061064,rhythmic
TRINITY_DN6492_c2_g1_i3.1,0.056877187,349.0417485,12.03023304,1.103290393,12.40792516,rhythmic
TRINITY_DN15814_c0_g1_i1.1,0.227888664,351.9434737,12.02629334,1.001066681,12.30159365,rhythmic
TRINITY_DN3958_c0_g1_i7.1,0.311037558,283.5859295,9.968075901,1.221452038,12.65403869,nonrhythmic
TRINITY_DN9270_c0_g1_i3.1,2.130823911,258.7361464,8.337597174,0.880140876,11.60075631,rhythmic
TRINITY_DN1598_c0_g3_i2.1,1.213905597,275.6008796,7.5240722,1.024475137,9.828219693,rhythmic
TRINITY_DN9503_c0_g1_i6.1,0.149903846,56.4286101,1.783658069,1.122620915,11.37927912,rhythmic
TRINITY_DN120867_c0_g1_i3.1,0.026226447,312.7528861,11.14333204,0.996301518,12.82673866,rhythmic
TRINITY_DN3101_c0_g1_i1.1,90.85784848,297.7270867,7.438200659,1.003873481,8.993982601,rhythmic
TRINITY_DN14149_c0_g1_i6.1,0.463109705,44.39454794,1.541360398,0.922443456,12.49905155,rhythmic
TRINITY_DN76842_c0_g1_i1.1,0.000632742,121.3849794,3.743537457,1.068316627,11.10247323,rhythmic
TRINITY_DN193336_c0_g1_i2.1,8.791124078,317.9517375,9.123877666,1.12044029,10.33048596,rhythmic
TRINITY_DN6210_c0_g2_i2.1,0.156618004,209.2982401,12.42241258,0.979283488,21.36696671,rhythmic
TRINITY_DN8085_c0_g1_i11.1,4.038089878,214.6524404,6.8041511,1.270928521,11.41144443,nonrhythmic
TRINITY_DN217615_c0_g1_i16.1,0.120270764,349.2685492,14.20171588,0.913168586,14.6380707,rhythmic
TRINITY_DN2985_c0_g1_i11.1,1.630648399,350.6129644,9.723392571,0.907302275,9.983719032,rhythmic
TRINITY_DN1475_c7_g1_i25.1,0.113686327,265.1167619,9.741522214,1.187613618,13.22793765,rhythmic
TRINITY_DN6238_c0_g1_i5.1,2.489759099,59.59498664,2.012366325,0.859783328,12.15625538,rhythmic
TRINITY_DN14061_c0_g1_i3.1,0.270611873,87.10143299,2.355438536,1.147667915,9.735291875,rhythmic
TRINITY_DN91853_c0_g1_i7.1,0.000971229,0,NA,-0.828624725,Inf,nonrhythmic
TRINITY_DN91853_c0_g1_i7.2,NA,0,NA,NA,Inf,nonrhythmic
TRINITY_DN4273_c5_g1_i1.1,0.022137824,325.8949458,10.80715067,1.045249335,11.9381239,rhythmic
TRINITY_DN58578_c0_g1_i2.1,0.180523554,288.901569,9.659794282,1.057187064,12.03706146,rhythmic
TRINITY_DN554_c0_g1_i3.1,1.546765184,356.9556711,13.04892892,0.918399852,13.16021789,rhythmic
TRINITY_DN127293_c0_g1_i6.1,1.057566638,173.0282553,4.919206839,0.767947639,10.23482817,nonrhythmic
TRINITY_DN16875_c0_g1_i12.1,0.22518491,263.7437242,16.32835474,0.984193839,22.28757376,rhythmic
TRINITY_DN7598_c0_g1_i6.1,3.163595125,54.70889874,1.946935151,0.864589676,12.81138298,rhythmic
TRINITY_DN11294_c2_g1_i15.1,12.38603381,149.5649623,3.825025505,1.043038697,9.206763142,rhythmic
TRINITY_DN10069_c0_g1_i3.1,0.020648082,233.069127,16.33960976,1.156384141,25.23826123,rhythmic
TRINITY_DN7597_c0_g1_i13.1,0.984125941,302.8236488,9.146915901,1.134542476,10.87395168,rhythmic
TRINITY_DN26255_c1_g1_i8.1,0.183182256,11.81559425,0.406701882,0.947515576,12.39147812,rhythmic
TRINITY_DN40609_c1_g1_i5.1,0.075311376,210.4260016,5.858809921,1.003499874,10.02334101,rhythmic
TRINITY_DN3337_c15_g3_i1.1,83.03337846,221.5759805,7.56916066,1.021580895,12.29780336,rhythmic
TRINITY_DN6656_c0_g1_i25.1,0.686013315,235.4520007,7.855768454,0.951892309,12.01126614,rhythmic
TRINITY_DN26482_c0_g1_i8.1,0.29731869,36.45173542,1.329759834,0.941951003,13.13280519,rhythmic
TRINITY_DN7951_c0_g1_i4.1,0.546261981,59.38793819,2.058517936,0.89997933,12.47840015,rhythmic
TRINITY_DN47308_c0_g1_i3.1,0.406575007,230.0603961,8.528045426,0.775085225,13.3447408,nonrhythmic
TRINITY_DN12183_c0_g1_i1.1,0.283532676,115.3285361,3.010886958,1.048555329,9.398535189,rhythmic
TRINITY_DN1480_c0_g1_i18.1,7.505190997,203.4073855,7.39661866,1.099958121,13.09088513,rhythmic
TRINITY_DN40035_c0_g1_i8.1,0.332337171,53.55652919,1.928457013,0.932710985,12.96283637,rhythmic
TRINITY_DN38372_c0_g1_i1.1,0.107253618,19.39843456,0.614814079,0.846409986,11.40984175,rhythmic
TRINITY_DN44821_c0_g1_i1.1,0.174460533,251.0986922,8.609605968,0.732715876,12.34358539,nonrhythmic
TRINITY_DN45287_c0_g1_i1.1,1.526825182,233.1837426,6.144726605,0.936563892,9.486517171,rhythmic
TRINITY_DN14263_c0_g1_i1.1,1.333364628,328.9803458,9.576525867,0.879053168,10.47949933,rhythmic
TRINITY_DN5961_c0_g2_i1.1,0.128401753,264.6181577,17.58666825,1.038352278,23.92579793,rhythmic
TRINITY_DN10808_c0_g1_i6.1,1.136786645,244.1319071,8.67184958,0.709965887,12.78761914,nonrhythmic
TRINITY_DN2448_c0_g1_i10.1,2.322961618,184.5719332,4.874860768,1.112261338,9.508216372,rhythmic
TRINITY_DN2790_c0_g1_i1.1,7.336418357,242.0955736,8.849288657,0.888007259,13.15903413,rhythmic
TRINITY_DN1533_c0_g1_i22.1,40.10875233,99.8982758,2.543733513,1.025204218,9.166765466,rhythmic
TRINITY_DN37322_c0_g1_i4.1,0.167486436,107.2353665,3.50826164,0.899360396,11.77759009,rhythmic
TRINITY_DN9966_c0_g1_i16.1,2.788805949,48.81942675,1.582411283,0.951732817,11.6688806,rhythmic
TRINITY_DN1309_c11_g1_i8.1,0.013868426,342.3500363,14.53826989,1.053171584,15.28779496,rhythmic
TRINITY_DN1724_c1_g1_i2.1,0.400505171,3.125071555,0.100895228,1.009340196,11.62286408,rhythmic
TRINITY_DN12150_c1_g1_i8.1,0.216027714,268.5066736,9.788432558,0.769166047,13.12382919,nonrhythmic
TRINITY_DN32797_c0_g1_i6.1,0.114098985,78.65339449,2.382789437,0.999719141,10.90613066,rhythmic
TRINITY_DN12741_c0_g1_i1.1,1.159555107,347.8095075,13.34806848,0.911448492,13.81590942,rhythmic
TRINITY_DN33514_c0_g1_i9.1,0.029353356,14.91607723,0.455783719,1.185484369,11.00035461,rhythmic
TRINITY_DN92040_c0_g1_i2.1,87.60107642,299.2435259,11.81722541,0.493317875,14.21651859,nonrhythmic
TRINITY_DN21043_c0_g1_i6.1,0.45957036,81.74216397,2.58614459,0.919418177,11.38961837,rhythmic
TRINITY_DN80696_c0_g1_i1.1,26.51524555,247.2255245,6.939543827,0.703612669,10.10508839,nonrhythmic
TRINITY_DN78380_c0_g1_i2.1,1.399099558,126.5784203,5.096194534,0.769909708,14.49401903,nonrhythmic
TRINITY_DN124168_c0_g1_i1.1,0.021645827,170.1672861,17.77819442,0.982972328,37.61093062,nonrhythmic
TRINITY_DN28144_c0_g1_i5.1,0.042555248,3.076409591,0.084237328,1.002355498,9.857412369,rhythmic
TRINITY_DN25117_c0_g1_i3.1,0.475187986,19.39818128,0.71725277,0.898329171,13.3110931,rhythmic
TRINITY_DN5864_c3_g1_i1.1,0.132773389,106.59637,3.213229946,1.425101892,10.85180274,nonrhythmic
TRINITY_DN20219_c3_g1_i5.1,0.060372514,297.4779367,19.67535572,0.973614749,23.81059966,rhythmic
TRINITY_DN29522_c0_g1_i3.1,0.646434277,213.0809764,6.73912565,0.968668117,11.38574299,rhythmic
TRINITY_DN14847_c1_g1_i4.1,0.198918232,49.50239759,1.558787446,0.962524466,11.3360869,rhythmic
TRINITY_DN12797_c0_g1_i2.1,0.026005575,284.9956104,9.080443587,1.244491813,11.47021067,nonrhythmic
TRINITY_DN26476_c0_g1_i2.1,0.318983941,54.1903175,1.850395542,0.862751743,12.2926461,rhythmic
TRINITY_DN9694_c2_g1_i9.1,0.307365155,279.9130827,7.590849943,0.900931238,9.762694739,rhythmic
TRINITY_DN1902_c0_g1_i11.1,4866.664166,134.7754585,3.457285512,0.9534866,9.234787983,rhythmic
TRINITY_DN22047_c0_g2_i2.1,0.012977669,337.0561192,11.18679721,1.047871846,11.94829812,rhythmic
TRINITY_DN2831_c5_g1_i3.1,62.62927025,32.71575731,1.24887287,0.859493122,13.74243698,rhythmic
TRINITY_DN10865_c0_g1_i8.1,0.40728244,257.6928256,8.960990419,0.902449727,12.5186122,rhythmic
TRINITY_DN19149_c0_g1_i10.1,0.297550699,41.58012043,1.496094721,0.870591466,12.95316353,rhythmic
TRINITY_DN5768_c0_g1_i18.1,0.909557103,16.6001649,0.572018915,1.213258956,12.40510626,nonrhythmic
TRINITY_DN5813_c0_g1_i16.1,5.174475655,346.3982833,23.5423207,1.048538501,24.4667363,rhythmic
TRINITY_DN5815_c4_g1_i9.1,7.892141216,155.8744763,4.315545245,0.860173843,9.966970376,rhythmic
TRINITY_DN17743_c0_g1_i10.1,0.503434853,239.5614402,10.80841518,0.731105401,16.24230286,nonrhythmic
TRINITY_DN2962_c1_g1_i4.1,0.170179736,276.782382,9.390428039,1.037678254,12.21376184,rhythmic
TRINITY_DN70289_c3_g1_i1.1,1.779273273,355.8800711,11.45177314,1.390583613,11.58434727,nonrhythmic
TRINITY_DN431_c0_g1_i6.1,1.972160716,36.93526664,1.007764884,0.994337303,9.822464851,rhythmic
TRINITY_DN1176_c0_g1_i1.1,0.075724046,281.7929876,7.821008245,1.369352497,9.991600542,nonrhythmic
TRINITY_DN18369_c0_g1_i4.1,0.164491053,61.02126083,1.788343559,1.033804822,10.55048147,rhythmic
TRINITY_DN53754_c0_g1_i17.1,0.178277339,1.683163075,0.059062413,1.086672287,12.63244722,rhythmic
TRINITY_DN14983_c0_g1_i1.1,0.28937653,32.87402129,1.140101278,1.023888756,12.48513094,rhythmic
TRINITY_DN12887_c0_g2_i2.1,0.071494797,205.9401744,7.30562581,1.055332245,12.77082191,rhythmic
TRINITY_DN61695_c0_g1_i6.1,0.595515703,329.0901192,9.432317415,0.754022671,10.31825045,nonrhythmic
TRINITY_DN80726_c0_g1_i24.1,0.099907208,204.6200127,13.58031758,1.008169828,23.89264992,rhythmic
TRINITY_DN77396_c0_g1_i1.1,0.022866517,231.0899535,5.794541558,0.98142509,9.026939205,rhythmic
TRINITY_DN91856_c0_g1_i3.1,3.9489411,273.8703782,9.74632418,0.995097883,12.81145017,rhythmic
TRINITY_DN12049_c0_g1_i5.1,0.674673144,116.4191611,3.811678268,0.925071407,11.78675541,rhythmic
TRINITY_DN22485_c0_g1_i1.1,407.1530988,2.623176407,0.117922858,1.073619573,16.1835204,rhythmic
TRINITY_DN80520_c0_g2_i1.1,0.002660485,348.0712965,16.69706487,1.227326967,17.26928768,nonrhythmic
TRINITY_DN14366_c0_g1_i5.1,7.238514816,217.3180756,5.791046241,0.900731579,9.593204068,rhythmic
TRINITY_DN20572_c1_g1_i2.1,28.31081425,127.7114112,3.958644086,1.269338787,11.15884523,nonrhythmic
TRINITY_DN10666_c0_g1_i1.1,0.588458157,37.61873714,1.355753163,0.918426018,12.97415,rhythmic
TRINITY_DN5573_c4_g1_i6.1,6.623021004,272.0178143,10.14652226,1.014505308,13.42834117,rhythmic
TRINITY_DN63018_c0_g1_i6.1,0.06066951,233.5802367,6.363904516,1.017689026,9.808216904,rhythmic
TRINITY_DN160_c2_g1_i25.1,0.262476189,196.6286763,5.646754292,0.968631533,10.33842867,rhythmic
TRINITY_DN2370_c29_g1_i3.1,0.15781606,230.7182086,8.266041993,0.893836991,12.89787718,rhythmic
TRINITY_DN3612_c1_g1_i4.1,0.797517284,262.3025889,8.467405481,0.632479717,11.62118142,nonrhythmic
TRINITY_DN422_c18_g1_i6.1,0.306681357,15.59566073,0.54518793,1.130941688,12.58476048,rhythmic
TRINITY_DN975_c0_g1_i10.1,253.3552246,110.7681813,4.459525114,0.83249955,14.49359393,rhythmic
TRINITY_DN17611_c0_g1_i12.1,0.835135563,11.60896957,0.423750579,0.926000294,13.14071912,rhythmic
TRINITY_DN11992_c1_g1_i36.1,0.435484467,240.1432234,8.045740338,0.846750996,12.06141269,rhythmic
TRINITY_DN194814_c2_g1_i1.1,1.438476714,246.7306525,6.311493756,0.991497909,9.208980438,rhythmic
TRINITY_DN15472_c1_g1_i19.1,0.122766208,66.80915625,2.233371317,0.914653866,12.03448328,rhythmic
TRINITY_DN14818_c0_g1_i3.1,0.717552446,312.0140903,8.943771117,0.969473732,10.31926987,rhythmic
TRINITY_DN38677_c0_g1_i4.1,0.15540873,199.9667116,5.776075089,0.987791743,10.39866594,rhythmic
TRINITY_DN7693_c0_g2_i6.1,0.317442223,70.22845911,1.893602164,1.07081683,9.706845168,rhythmic
TRINITY_DN3104_c1_g1_i11.1,35.6359861,274.8972554,7.108146858,0.981596412,9.308688312,rhythmic
TRINITY_DN82591_c0_g1_i1.1,0.29901165,269.1756677,9.310253372,0.848887642,12.45168719,rhythmic
TRINITY_DN31829_c0_g1_i2.1,2.220895174,48.81768985,1.567457109,0.835717571,11.55901807,rhythmic
TRINITY_DN18244_c0_g2_i16.1,0.171360754,94.70294036,3.173871783,0.97871609,12.06503027,rhythmic
TRINITY_DN6591_c0_g1_i9.1,7.742649729,93.75294682,2.82586542,0.929227779,10.85098214,rhythmic
TRINITY_DN10538_c1_g1_i3.1,0.097025473,264.8035576,10.12524313,1.013580623,13.76525134,rhythmic
TRINITY_DN99882_c0_g1_i2.1,0.363175361,180.1422379,6.893665932,0.98155461,13.77644557,rhythmic
TRINITY_DN357_c0_g2_i1.1,0.018343134,191.9656676,9.43445251,0.891507229,17.69276218,rhythmic
TRINITY_DN11089_c0_g1_i1.1,8.881981517,26.48146727,0.981450117,0.931259798,13.34223812,rhythmic
TRINITY_DN17509_c0_g1_i9.1,0.037064959,359.3691011,12.40729515,1.142756974,12.42907707,rhythmic
TRINITY_DN16349_c0_g1_i16.1,0.32005326,11.77827651,0.434137045,0.92104764,13.26928742,rhythmic
TRINITY_DN60842_c0_g1_i1.1,0.042065192,48.97022002,1.198789871,1.029391466,8.812791805,rhythmic
TRINITY_DN13749_c0_g1_i6.1,0.26816605,272.7494938,8.47139482,1.21297305,11.18133014,nonrhythmic
TRINITY_DN7357_c3_g1_i2.1,0.094834942,280.0368944,8.920356968,1.022189853,11.46751936,rhythmic
TRINITY_DN25173_c0_g1_i9.1,0.957477608,46.61893237,1.656272689,0.84375102,12.7900434,rhythmic
TRINITY_DN2668_c0_g1_i1.1,9.671898348,319.905146,7.759343385,0.83447937,8.731849591,rhythmic
TRINITY_DN97923_c2_g1_i1.1,2.048406335,270.9516075,7.888041242,0.860788583,10.48045027,rhythmic
TRINITY_DN84202_c0_g1_i1.1,0.413009608,164.1326053,4.825470084,1.38742453,10.58393746,nonrhythmic
TRINITY_DN16228_c0_g1_i4.1,8.133539725,41.35517757,1.03733042,0.715652308,9.030041051,nonrhythmic
TRINITY_DN1225_c0_g1_i4.1,29.78439024,41.23776509,1.508286968,0.835554803,13.16713715,rhythmic
TRINITY_DN60206_c0_g1_i2.1,53.97988611,181.5166647,7.27483564,1.175223251,14.42810133,rhythmic
TRINITY_DN7418_c0_g1_i8.1,0.038215648,59.99512533,1.555108569,1.319668078,9.331409538,nonrhythmic
TRINITY_DN46313_c0_g1_i3.1,0.080924007,36.93027007,1.324040096,1.025903974,12.90687649,rhythmic
TRINITY_DN4654_c0_g1_i3.1,5.732389277,118.9679467,4.308254803,0.875172044,13.03688743,rhythmic
TRINITY_DN8696_c2_g1_i3.1,0.023605009,173.0891317,5.690355704,1.125691862,11.83510503,rhythmic
TRINITY_DN245172_c0_g1_i1.1,0.293715632,232.273716,7.037279819,1.221400328,10.90704871,nonrhythmic
TRINITY_DN34791_c0_g1_i4.1,0.127712669,285.3908418,10.60793982,1.018630161,13.38115235,rhythmic
TRINITY_DN25840_c0_g1_i3.1,0.35182473,324.7653577,10.96223349,0.703011867,12.15155485,nonrhythmic
TRINITY_DN118770_c0_g1_i5.1,0.553300425,57.06262026,1.846519794,1.061809858,11.6494322,rhythmic
TRINITY_DN32909_c0_g1_i3.1,6.25382903,103.7719372,2.989927514,1.07227974,10.37249505,rhythmic
TRINITY_DN883_c1_g2_i1.1,0.166464746,288.5676909,12.06987277,1.061707457,15.05766007,rhythmic
TRINITY_DN3705_c0_g1_i22.1,31.15175871,260.0455794,7.601558939,0.579621995,10.52339065,nonrhythmic
TRINITY_DN2553_c0_g1_i25.1,6.216244828,84.88892867,2.353725146,1.035778661,9.981761647,rhythmic
TRINITY_DN47186_c0_g1_i5.1,0.016941383,179.4140843,5.214568439,1.042157516,10.46319549,rhythmic
TRINITY_DN77984_c2_g1_i1.1,69.72808678,268.8841308,8.29357892,1.015409644,11.10399637,rhythmic
TRINITY_DN11912_c1_g1_i4.1,0.003100169,286.6360581,9.603545681,1.084838076,12.06155453,rhythmic
TRINITY_DN7169_c1_g1_i1.1,0.316941861,57.11833471,2.016524013,0.960580098,12.7095555,rhythmic
TRINITY_DN20730_c0_g2_i1.1,0.779243409,260.0300476,7.955406645,0.836516284,11.01390558,rhythmic
TRINITY_DN8780_c2_g1_i2.1,51.2568372,10.39781168,0.405609962,0.929838435,14.04329976,rhythmic
TRINITY_DN9614_c1_g1_i4.1,1.484968762,351.5191879,10.78201139,0.897860824,11.04214004,rhythmic
TRINITY_DN5167_c1_g1_i9.1,0.019737644,137.1589902,4.725698313,1.229567803,12.40349896,nonrhythmic
TRINITY_DN9572_c0_g1_i10.1,0.165675777,24.37851174,0.748660076,1.271663622,11.05554064,nonrhythmic
TRINITY_DN745_c0_g1_i12.1,3.906241007,52.4758115,1.861654223,0.853051564,12.77151322,rhythmic
TRINITY_DN17811_c0_g1_i3.1,0.104010284,188.8400996,9.693438159,1.101256651,18.47932587,rhythmic
TRINITY_DN10086_c0_g1_i28.1,0.940721727,131.6701342,3.821692883,1.034807273,10.44891042,rhythmic
TRINITY_DN300_c5_g1_i8.1,0.851421942,251.4295349,8.455696244,0.908698392,12.10697323,rhythmic
TRINITY_DN32749_c3_g1_i4.1,0.314310982,45.03124033,1.348052208,0.889133852,10.776936,rhythmic
TRINITY_DN11379_c0_g1_i1.1,0.12254568,123.6891687,3.705502798,1.030150629,10.78494602,rhythmic
TRINITY_DN10300_c0_g1_i6.1,0.299727712,8.345105897,0.346423888,1.151872275,14.94439991,rhythmic
TRINITY_DN61_c18_g2_i3.1,1.336330747,271.1563987,9.344972781,1.004566639,12.40682579,rhythmic
TRINITY_DN30202_c0_g1_i4.1,0.333188819,131.9500819,3.992566354,0.947739339,10.89293668,rhythmic
TRINITY_DN21880_c0_g1_i8.1,2.205634613,267.5073705,8.159376712,0.697093807,10.98054088,nonrhythmic
TRINITY_DN3493_c0_g1_i9.1,0.293574624,187.0858034,6.209225899,1.453605018,11.94810767,nonrhythmic
TRINITY_DN9244_c0_g1_i11.1,79.99788791,269.1161295,7.461556877,0.324495721,9.981417616,nonrhythmic
TRINITY_DN1635_c0_g1_i1.1,12.76357519,358.3919018,11.83720313,0.977141567,11.89031646,rhythmic
TRINITY_DN12813_c0_g1_i1.1,18.08952852,94.1676371,2.822570554,0.934741227,10.790601,rhythmic
TRINITY_DN85076_c0_g1_i9.1,0.04917457,338.8776877,8.365756215,1.033386077,8.88719543,rhythmic
TRINITY_DN214874_c0_g1_i1.1,1.429233757,236.3974869,8.356891497,0.992945431,12.72636599,rhythmic
TRINITY_DN12283_c1_g1_i4.1,0.281740224,334.059112,11.40964399,1.10908329,12.29564376,rhythmic
TRINITY_DN67767_c1_g1_i10.1,0.610934412,23.69178883,0.84760503,0.936501038,12.87947537,rhythmic
TRINITY_DN5608_c0_g1_i5.1,0.341087184,206.0174213,7.512739012,1.124470126,13.12794824,rhythmic
TRINITY_DN16542_c0_g1_i8.1,0.900850821,54.91614224,1.920563791,0.907346013,12.59015904,rhythmic
TRINITY_DN5542_c2_g1_i7.1,0.065496,357.7242515,12.2319036,1.011618788,12.30971978,rhythmic
TRINITY_DN120201_c0_g1_i1.1,0.095255412,70.26919113,2.376513974,0.942854698,12.17525087,rhythmic
TRINITY_DN10925_c0_g1_i1.1,2.304086926,221.1453215,11.09999116,0.951702939,18.06955169,rhythmic
TRINITY_DN5217_c0_g1_i3.1,0.838103922,143.5364461,3.888362988,0.935748441,9.752301341,rhythmic
TRINITY_DN234326_c0_g1_i3.1,0.074955239,8.364454007,0.206142843,1.009296039,8.872237606,rhythmic
TRINITY_DN621_c0_g1_i2.1,4.349482746,84.22928364,2.578144712,0.981674327,11.01911421,rhythmic
TRINITY_DN239_c1_g1_i9.1,6.639016193,153.3008345,4.238013912,1.016116726,9.952228982,rhythmic
TRINITY_DN79462_c1_g1_i1.1,1.765462969,0,NA,NA,Inf,nonrhythmic
TRINITY_DN79462_c1_g1_i1.2,NA,0,NA,1.694460622,Inf,nonrhythmic
TRINITY_DN5205_c7_g1_i3.1,0.19587455,114.7315107,4.135920779,1.099716918,12.97752877,rhythmic
TRINITY_DN19834_c0_g1_i3.1,0.027929097,230.2365089,8.599569011,0.993971721,13.44636808,rhythmic
TRINITY_DN4373_c0_g1_i25.1,0.225335184,183.7460436,8.6339665,1.166426249,16.91589043,rhythmic
TRINITY_DN89_c0_g1_i8.1,6.986605068,264.4037867,6.553701177,0.962695281,8.923217223,rhythmic
TRINITY_DN7888_c0_g1_i2.1,0.142018468,35.17854146,1.469854131,0.977511942,15.04176879,rhythmic
TRINITY_DN10574_c0_g1_i1.1,9.402428353,36.69466666,1.176759895,1.344990763,11.54482656,nonrhythmic
TRINITY_DN23004_c0_g1_i11.1,4.05303618,305.624581,8.70743725,0.863975602,10.25662727,rhythmic
TRINITY_DN69058_c0_g1_i1.1,1.27495943,193.8118736,8.646080572,0.859563224,16.05984684,rhythmic
TRINITY_DN37659_c0_g1_i5.1,1.302203752,324.0648989,11.87993521,1.12859636,13.19728453,rhythmic
TRINITY_DN125885_c0_g1_i1.1,29.91437771,111.8500701,3.393440643,0.879391579,10.92210877,rhythmic
TRINITY_DN2806_c4_g2_i1.1,0.618305142,93.88150813,2.832528429,1.022407856,10.86167292,rhythmic
TRINITY_DN100852_c0_g1_i17.1,1.37200189,104.5405385,3.364684498,0.726815014,11.58676276,nonrhythmic
TRINITY_DN206_c0_g1_i2.1,72.46692563,46.99476553,1.701247608,0.809804593,13.03228417,rhythmic
TRINITY_DN1507_c2_g1_i21.1,1.416662604,282.235936,9.811994409,0.994915532,12.5154792,rhythmic
TRINITY_DN15536_c1_g1_i10.1,0.001884282,184.548704,7.72947748,1.09098927,15.07792703,rhythmic
TRINITY_DN17455_c0_g1_i14.1,24.69609117,338.3500633,9.449883929,0.889316655,10.05455173,rhythmic
TRINITY_DN2407_c0_g4_i2.1,0.082059716,186.9908102,7.959417151,1.168979796,15.32369517,rhythmic
TRINITY_DN4276_c0_g1_i2.1,0.164436961,359.1611697,13.62937276,1.224321716,13.66120452,nonrhythmic
TRINITY_DN1809_c3_g1_i1.1,3.290496452,94.81317541,3.823908122,1.034867602,14.5191522,rhythmic
TRINITY_DN49236_c0_g1_i1.1,4.421858921,53.46853893,2.208694565,0.909654876,14.8709888,rhythmic
TRINITY_DN45974_c0_g1_i2.1,10.38037396,145.6259525,5.901953563,0.960789932,14.5901417,rhythmic
TRINITY_DN18026_c0_g1_i5.1,0.057111892,333.4374183,9.621744984,1.193247292,10.3882408,rhythmic
TRINITY_DN8810_c0_g2_i30.1,0.562187796,178.0506919,5.213031531,1.132000287,10.54020813,rhythmic
TRINITY_DN6152_c0_g1_i62.1,0.778095283,170.0009058,8.460112224,0.92149017,17.91543631,rhythmic
TRINITY_DN712_c0_g1_i3.1,17.08955801,125.1282237,4.33177916,1.318789852,12.46273983,nonrhythmic
TRINITY_DN14767_c0_g1_i6.1,1.553806216,76.74775984,2.655413673,0.908194689,12.45572411,rhythmic
TRINITY_DN3049_c1_g1_i15.1,0.116428576,228.5362045,6.252826947,0.98322918,9.849720335,rhythmic
TRINITY_DN89986_c0_g1_i1.1,0.223422599,220.6052532,5.795670927,0.994796516,9.457805301,rhythmic
TRINITY_DN18173_c1_g1_i6.1,1.188012676,210.3921701,7.119694742,0.801657133,12.18244056,rhythmic
TRINITY_DN25950_c0_g1_i4.1,2.920787446,270.226078,8.591052326,0.553699487,11.44515311,nonrhythmic
TRINITY_DN23196_c1_g1_i2.1,0.085810508,212.4085949,18.92206584,0.983755207,32.07000031,rhythmic
TRINITY_DN34999_c0_g1_i1.1,0.072693239,132.4969597,4.066799014,1.025832903,11.04966973,rhythmic
TRINITY_DN16127_c0_g1_i24.1,0.28021331,98.01743271,3.018466888,1.009663072,11.08627363,rhythmic
TRINITY_DN15790_c2_g1_i13.1,0.020152478,266.772769,13.143642,1.346265858,17.73685949,nonrhythmic
TRINITY_DN2288_c0_g1_i12.1,0.539885149,131.0990251,4.841223737,1.475712099,13.29407708,nonrhythmic
TRINITY_DN39891_c0_g1_i5.1,43.18260659,264.3865308,8.643242852,1.144844751,11.76900887,rhythmic
TRINITY_DN24579_c0_g1_i1.1,901.0054148,162.5107388,4.100786186,0.959576621,9.084218296,rhythmic
TRINITY_DN455_c0_g1_i8.1,4.949593343,121.3388708,4.012277293,0.995209869,11.90401572,rhythmic
